reviewId,content,score
6bfe7c43-94bc-4f52-8985-3034b84acf0e,Very nice app,5
481f37de-9d5a-48e8-bf2d-f5a911508a12,bro remove the ads..... it's annoying me,1
b6a850ed-5ac9-4486-9b23-4e5cf1fd16d6,It is just performing good.,5
b5d92b64-210d-4ebd-ac4d-809424de1d32,Yes gusto ko eh apgrade Yong app na ito,5
1c510342-f08e-4f27-9528-cfdffe8e2511,Dddd ;;bbbbbbbbbbbb! Bbbbbbbbbbbb! Shakeout 📧 😀😀😀😀😀😅😅😅🔰🔰🔰🏢🏢🏢🏡🏡🏠👟💄💄💄💄🏣🏣,5
59e0b564-e92f-40bd-ac6d-c8739a69bc54,good,5
d2f2c6b1-a79a-42d2-b894-11c699869b41,Jahangir,5
637a028d-7d5c-4a74-9395-b99b6f67cd54,Nice i like it. Fast send,5
e5c1f3fd-879a-4393-955f-694ebdaceaaa,Good,5
94c1a115-a9e1-40d8-8430-d45c2eb4f5b9,Happy,5
338caf5c-dbcb-4e10-9b98-6b2be763c395,sand,1
5e64b0c1-b57b-47b7-9a97-b3095e8a3466,nice,1
09640099-ebf8-473b-adb2-ea8ae6f9ba24,یۆاۆااڤناوکو,5
8a70d970-b2c9-45c7-96ef-9bfa4c010e15,MAINUDDIN,5
b5bcaf62-17b5-4074-805b-252fdf714605,the worst app ever seen takes you from an add to another do nothing only waste your time.,1
88fa754e-d72f-437e-a36d-55a3e55b3876,Gift do 😄,5
fe45d0e2-8113-4fe4-a3df-24e4ee36f9e8,Nice,5
3f646697-e34d-4e09-96ec-b166d8d493f9,Good,5
53bcad7d-e7e3-433b-a96a-9ea83928583d,Useful for us,5
4b552794-0415-4b43-a445-f7894f050204,so many ads...,1
295daa1c-11c8-4959-ad97-fd3896fe8281,Satisfied,5
622fbb99-e59f-47d0-a82e-da8610c07c55,Nice Apps,5
838bd714-4627-433f-929b-ef26ad1601e9,ok,5
8465297f-40e5-49e4-b16b-03e42cdf0ca8,"Good, I've been using this app for years",5
87ae484c-2fb9-49ec-b676-35c8b8a2d45d,Good,5
150a19d8-cdc9-4ac5-8cdc-f987fe623618,Very convenient,5
dfed2cbe-2fd0-488c-9575-62f5bfc0a41f,"Greatest app ever,I have no much words",5
d1535ab7-8d43-4125-b6dd-e2f73069bea7,তএপতপটগিডযছ,4
65771b02-bc41-4c02-86c8-26b4e12e52a1,Well,5
fcb8c26a-3d55-4a01-9e0e-6f076b136117,Excellent,5
5c20ca42-b60d-447b-be7a-362410f54db8,Nais,4
0c04dc5f-a643-4e34-8554-9b3ba31b10ef,Nice share app,5
81615dd9-f8c9-445c-adcf-0e0b9e4a9465,Perfe,5
f62c4e09-2ce4-47c9-b8a3-a856ffbc810f,Nice What a wonderful share it,5
8d4f6213-493f-4d4a-b5e4-de05b44fd967,Ok,5
ef2d2bb1-883e-4159-bb78-2d7fc09ccedb,Just best,5
893425af-85a6-4040-9cc9-8f55a37100f8,Good,5
d7e0d90a-d9f5-4c0f-8b0f-cbfdc8ca8e0a,অলি আজগর,5
d9c7d83d-1efa-424b-8a35-97ac7e4b10ce,So So,5
b2f1933f-5f08-4279-9132-a3707cb4acd5,Nice app,5
0e7e4b78-80df-4331-bb6e-480a175eb047,It the best,5
8b68dd3a-bf9e-4164-88ae-caa4ae334852,Nice,5
2b8bcde4-1489-4873-8583-ece3f2ee965e,Perfect😊😊🥰,5
adbd8533-2684-4414-8d90-cf805034a911,Excellent app,5
a82f130d-beb7-454f-a2c2-b7851d361fb6,"Easy to use, a must have when having a new mobile device to clone your data from old to new one.",5
5e7f6c0e-5833-4e5f-bdd1-8256a3ef50f4,Great and fast,5
6adc669a-d482-4ae7-af2a-830c8b6b18af,nice apps,5
2bf5fae7-b238-4a69-b19c-a8c964f12ffe,Bas,4
f3a0d388-e533-4622-afcc-0ae399a21b2f,Good,5
ee575825-d9a8-4ec0-adf8-8436b6965b15,This app is very helpful app,5
92d8a320-86db-4693-aecc-f84b7a31c0b0,Good,5
5c1bb2dc-ab21-4de8-b254-f42fd777a18b,Abubokkar siddek,5
8b374d56-59ee-4f64-9751-2ef15430c218,Good,5
ad3f4e0b-f53f-45c1-86b9-8936a1f4259c,Very slow,4
b1464f45-64f4-45e3-986d-a81540ffa6a3,Good,5
42ea0669-b616-4f4d-afac-87e96195b257,on Wed Dec.,1
081cab81-2c2e-4dc5-bb1e-e9206f2349f3,Beutyful,5
42432d87-b947-43ec-b860-5b197396af43,Sube,5
f00a377a-d36e-4dbc-b773-68047e08f053,"I have no problem with the app at all but especially the safe box is perfect,but I forgot my password,how do I get it back plz.",4
31c51690-719c-4d4f-b563-effada3a6c74,Porsh,4
3db75a0e-9d76-4572-a949-1f98878b1489,Kinda hate it because the phone thinks it's the default like file/sharing manger and the function like other files don't open,3
81ce759f-4f54-42f4-a189-e3094fe47e30,Best app...,5
c3968ac6-addf-49c2-847d-c2fec0d3718d,Simple n Best,5
4dbfd725-7fe6-4a73-bb82-f9c92f99762a,Good,5
21616e92-d0e9-40c0-927d-225936234aae,good App,5
2feed0da-f73c-40d1-90a8-5ca7bcd565e5,So sick i can share and shareit with all,5
7ed835e0-8c46-4ceb-b5ba-b9900c6a0dad,GooT,3
2b66b5ed-224e-49f1-b1ad-07d42622e7a3,Good,5
0cb54d26-7ea7-4f81-9e37-eeb553a242fc,Good,5
0b8df772-270d-44d8-ab20-b631d588668d,I can't installe this app,1
e213640f-0bb5-42ee-8426-c7b17b238ff1,This app is so good.,5
cf4a7a35-bec5-4f0f-aa2b-25b21fcf5e8f,অনেক ভালোও না,1
ad5d8111-9298-44d3-9a81-abd725c0b455,Naic,5
4ade3f0e-e799-4968-a7bd-79be75307531,Very bad,1
dbabbe1d-aa0e-4ab3-838e-ae5eb491890a,SM ROBIUL GAMIL COM EMAIL,5
e3ac04f8-5b6b-4cea-913f-7c35f23aa5b7,Good,5
5263abcd-fa5c-4892-a0b2-20736469f804,mabilis,5
48c0271e-1133-4f49-8acb-f863878cfd6c,Ili,5
c8bb9dfd-2274-4c07-bcb7-b1f92625088a,Wow,5
491fcc68-6a7f-4570-9d5d-763646e6e018,I am anime boy gave the use the United Kingdom and two years and hit the road the year ago and United Kingdom Rushanara Ali Ahmed and United Nations General Assembly New job seekers will home.,4
429fdf5e-e703-4ebb-96c1-a87b8335425a,Kmall,5
2a5f2b83-94a7-4b59-b09c-e3326552c73e,wow,5
a6147a74-b064-4ee4-86b4-1667c4d8969d,Nice App,5
a31211f0-ffb7-455d-83be-043b1198a51a,Late hsse,5
f2d8d321-aa38-4a51-86b1-b4127b64b290,Really good,5
a6e1973c-71ac-469a-bbde-3dffe9b3542b,Review,2
31e8a810-51c7-45ca-ba2f-7a88dca7ad00,Nice,5
a87496a7-3483-4cae-87b2-ba7558b28659,Using since 2019 still best app,5
c8bdc8db-3fa8-445d-a2d1-02a9fc79c877,Md Zolil,5
c3b525f9-15dd-44c1-b766-ab7583a0a449,Exilent,5
23618bf4-766c-497a-a09b-29064ccf943a,awesome,5
42c176ee-9a78-4e7d-89df-d300c14cb004,This app is so good and transfers fast,5
e9bf3607-7010-43a8-be27-ea8c1f72852e,awesome,5
da33fb87-21a4-4d60-a838-64a4893d6c97,Very good,5
56aad299-6277-4ef1-b802-ee69ddebc621,SHaret,5
6cb13d73-495a-4c38-a98b-46a782d5ab77,Why are these all sexual advertisement? انا مسحت الابلكيشين بسبب بيظهر لي اعلانات كتير مش حلوة و سئية جدا و ده غير اخلاقي,1
3badb345-b356-4d65-85d6-ca109cf8ba6d,Very good,5
6a109c7d-865b-4693-981e-56ca1c5b33da,Suvro datta,5
5bc3aee8-f2ca-4064-9512-015bd49dbcbc,ককচ্,5
9597e7ab-08d5-4c15-927f-3e141b603bad,Nice App,5
4e082de6-170c-4cbf-9fbc-8165902703cd,OK po,5
8851c9e5-e1d4-4fab-bbcb-16f592c8e7e1,👍,5
baff4b9e-b7af-4de2-8516-da01c4a37379,It's really good for me to connect with others and also share New new things together,5
1acf792a-c8f0-41d3-9915-c53d68703fb0,তহয়ুআ,5
