reviewId,content,score
66053d73-d9e9-4b54-800b-6e753f82f05d,Surender Kumar,5
f428d345-cc79-4cc4-84ab-ebda42b551ea,فيسبوك كما تعلم ما يحتاج له فيد لكن الاصدار الاخير اجده عندما أعود من منشور يعمل ريفريش للصفحة و ما عاد تلقي منشور كانت عينك عليه,2
6fc9a38a-f581-4b49-93ad-14b8c00aacd2,Good,5
3f3a025f-69a6-4e69-97eb-26c6708fa00b,Its good apps if you need more space on your GB and you can communicate other people,5
6b456407-2e8c-460f-9d36-495b0a71bec4,Nice app,5
7631a9dd-6d6b-4942-a4c9-bd04cb69b39d,Best app,5
b0d1a4a9-8f46-4871-b7a2-92e34e09f323,op ufk c goud,5
6e93da90-a402-4bce-a283-1efcf78490a4,My facebook account does not operate well when it comes to chatting and what was it's problem sir? Look I need to access facebook because I have some unfinished business to deal with in my facebook in-box.,5
02ff5b3f-bee1-45d9-9a2e-33e38b463a55,good,5
53d00abf-4d93-43ed-989c-295009752509,Damke,5
9aa8ead6-2c14-47a4-aeb7-344a160c281c,SURATHBARlK,5
af250b6f-8979-4381-a073-09431c290ce3,extremely difficult to upload photos. no organized photo in the option,1
e3f51959-777f-44f2-a228-ef0f2b810224,এহিমা,1
19e4e3a5-b237-47a6-826c-e66b750023f2,super,5
da99b2c5-00a7-4efb-9331-66044979f45c,prakahs 123,5
005bb921-ed68-45cc-864c-35c5e0ee0d22,nice,5
20b84aa1-96ff-4103-95ba-2740133d22f9,Very good 100,5
236947d0-8fc2-40c3-b30c-78aacbd8dc34,secret,5
33f6398f-cb3f-480d-a788-a1a872cf6b0a,Help's big time.,5
63609cb2-ba21-4eea-96e4-7f95dada1ac4,very good,5
b6879c5a-4cdb-4dfd-841c-ecfdb7a0fe6c,Nice,1
7598cffb-e4eb-4a7b-93dc-7b62f6f852d8,shakibul hasan,5
739a194b-39ec-4842-85a0-256e563288c6,"o""hhhhq",3
ad8fa31e-8b08-4188-9ec6-3167fcac0805,খুব ভালো,3
f2d58e39-2e1b-4cce-a0f2-49f251db9b98,Good,1
852eeba8-8bd4-4d2f-9457-37f9e02ee68c,Nics,5
7c016e1e-0881-449d-b58d-54b2f5376d68,Md Jasim sk,5
0b7a14be-6ba0-4ea4-8065-0413cd3070ca,جامد,3
fc704cd7-e38c-4996-9d5b-c6215b3ca137,Jahangir,5
8b404ae8-75aa-4509-986d-8b8aff619a31,Hello how are you doing today beautiful lady,2
653590b6-25ca-4e77-b198-1f2b3be52439,Good,1
90d35274-dd84-4325-97aa-fe26acf4e83d,julie Quejada 😘😗💖,5
1dd3f9e1-fbc0-4c77-b9f1-2753afdef6eb,Very good,5
55831c10-a347-4a1a-9adc-bbbc99bca655,Good,5
6f3031de-0dbb-4042-b621-773345cf1ed6,Very nice apps,5
325845ef-7c84-4e7a-be0c-cc7c3a30797c,Good app,5
0a6cd91a-93e1-462b-8e17-85b5cc76848c,Can you open my facebook photos please,5
e1caa5f8-f109-4d25-a57f-794324295932,Okay,4
8f89721d-a0c4-4f15-b5c5-a90509afb012,Very happy,5
74431d67-ec8a-46e5-ae6f-8b6b2a995f0e,Danakelle,5
6e3b6f82-2b5b-4900-8ef9-fb30ab2cf17d,Masha Allah,5
5e5bc31f-94cc-4253-a061-f723fe0a5bfd,Good,5
5f0e462d-c72a-436f-bd9e-d7958097ea97,I really like to make friends on Facebook,5
5b56ed9c-cfb0-4d84-9ad7-d6c2ff88dc5f,All is well,2
6bc54b1b-a65e-4dae-89ae-8cfa90b83c63,Thanks for your time and consideration,5
dc8b2bc0-6a03-4f4a-aaa0-37ad82577a79,For many years I used it I love it,5
dd4a4b6e-35b7-43b5-b2e9-f0ee720d9734,Nice,1
c6f8309d-27df-4f88-bde9-1dd6f58db902,Beautiful,5
91a4586d-089d-4fe3-aba5-2bddd5a47095,Can not chat,2
78542ba9-1e65-4f44-9b98-5066c5ae9f61,i like it app,5
d6c8ecd7-65ca-4587-bb9d-822553ee4055,I don't want it to be haking,5
8bffa719-2ab1-4cd4-a231-a88daf114d21,I liked this application,1
01d1b8d4-3b86-4955-bda2-a95f0394648f,MDRoknu,1
fae662de-3d1c-4d37-a499-60838f30e5da,Muy buena,5
e53a26fe-f673-4b80-88af-d36a1c79a981,No in my bed so Oy Con,3
087c9b28-54ed-4d83-a72c-fbaf654a1f2f,Is cool,5
caa93e1e-af5a-47b8-905e-96d594c5a80c,Good,5
f7337ad5-f70a-43dd-a429-2ebfccb78bc5,Bola,5
e83cf7d4-cb89-4da1-8183-12242cd70616,Very good,3
4bddccf5-5fd6-4b97-a8c7-57a341a5b4d4,Extra audinary,5
cd5357e6-4b2a-4a2b-a2cd-12731df78b54,V good,5
ae6baff0-45ca-4309-83a3-b4690e1a189c,His is good app,4
37811f9e-836c-4727-9cc1-f0d75477b457,Good,5
4a468dbd-cf5b-4504-8596-8634a018cce7,Excellent,5
99eca1db-9737-4858-a617-d4ce9fe74c76,Hafna,2
e73912bc-1b8c-4349-ada9-a7fee8657b1b,App Rey good papa ooo but sometimes it very very bad,5
6257e0f4-96b3-4dc0-9cb4-a92f9e1dacdd,Very well,5
292e7617-395d-41a0-beac-cd765e1563de,It was good site,5
bf1765f5-83a0-424e-83a1-b6b8f6e3dac9,"Tried to update it some accounts can't be reached, but intense of their meta analogs is disaccreditated.",5
25c31aaf-9542-4e18-9cf8-1674da5660f9,Ajay king,2
6121e238-326a-466d-ba22-d44a07d5cc0f,Downloaded and uninstalled same day. Useless,1
92f6ba9f-ea1c-48ab-9982-3989e450975b,Not a lot of data questions,4
e91f2943-1b6f-4029-91c6-5037e6283ed3,Upgrade ur app like Instagram so people can be downloading it trust me,1
3b4d39f7-0944-45a8-a8f9-94514836e39b,fun and enticing knowledge easy access,5
7cc22727-fc78-4d96-adc6-2422a6e8067a,Not good,1
13f7b1ff-9d51-4b81-85ef-0ad33dc98347,Yaya,5
88023d90-da53-4242-9961-960f7bb4bb2d,Nice,5
aea3a6d9-18b8-4a44-867f-c74e4d7e4225,This app has help me to communicate with my friends and family. I give it 4 stars because of the pictures they post,4
0e4ba129-0177-4956-b455-2840651adce1,I like this app facebook lite. But sometimes when i don't have any data or connection wifi. I can't open the facebook lite. It is not same about of the facebook app. If i dont have data or connection wifi. I can open it derictly without no data and connection wifi. But i can't see photos and vedios.,3
7fbad008-e3dd-4a19-a864-27e95f9de634,Nic,5
c3e6a1c0-94a9-4067-a0d8-f818a57dc822,Mja,5
b7d5d870-fbcc-4ff7-a1a5-fdc45de5fef4,Please either give us back the messenger lite or give us calls in fb lite,1
ac842d15-9a8d-43cc-adf9-f7270022969a,Chef,1
a035ecef-8171-4905-a1b8-b65bf98cf7f2,Thai Domd,5
588bd880-64b0-4d9b-9a13-8a58aaebbdac,"I am part of the fellowship of the unashamed, I have stepped over the line, my present makes sense, my past is redeemed, my future is secure",5
c22a6fcd-10c5-4d44-b54c-7c1d2b88d037,Good,4
d7c8d028-100a-417b-80f9-9ff875f8bce2,Nice,5
b5475eb6-b0ce-428c-8c37-e65185cd75e4,Yeah,3
1777a75c-0eeb-490b-8d84-1fafe9f895a5,Tailoring,1
