reviewId,content,score
0d644596-8518-4de2-b131-1e3778a68f54,পুষপা,5
646da806-4e46-4dca-886a-9d62be6add73,LOVE this app I call my friend it perfect for everyone who wants to call their friends or family.,5
b8e95e9f-a8e1-486a-ab14-b8700b373b4a,Thank you my name is lekeitha Oliver ask Keke,5
a92a6259-d3c1-420c-81eb-7f529a2c3421,Post,5
966db2e6-1f5a-486b-91ac-63a7de9edb31,I rate this app a 5 stars because it is soo good and I can easily text and ring my friends but the reason I did rate this app 5 stars is because my five star is tiktok but now I have changed my mind,5
56ff5d1e-44d9-4827-b221-8e5994443b37,it keep stoping and made me man but is still a good app,3
2555570d-b674-4b82-9a30-807c66858fee,Fu.aad.kamaal,5
12be946f-e9c8-490f-8361-0c69d729589c,Talib.Batti,5
33e9370f-bb24-47ae-91e0-030e355c0706,My best,5
721a098c-056e-4b14-b693-6fa3051486a4,bad service 😊,5
70f970c4-4a46-43b0-aef7-45ec87c43c59,😘😘😘😘😘,5
3c6048fe-87af-4f5a-8f92-d512134bea1d,I love you,5
69b9a767-59cb-415d-91af-7ba415575b3d,Cool,3
4208f980-0e43-45d1-bd2a-44ce1c41c522,The Snap chat is now operating bad when you want to.use the three hearts. Your face will be multi-coloured,2
d3a4cf38-2b9c-48c0-90d9-f285d2fed051,They ban me but I didn't do anything 🤬,1
876729f7-0a96-4a51-aaa0-681ea30c981c,Fantastic app,5
8aad0d0b-4f92-4a29-b636-e4702fd121ad,The best social media platform 🤩,5
c22aad35-626c-487e-bed6-0153844c045c,Excellent communication skills 👏,5
116c554d-20bf-4bf5-a8a0-80621357a8aa,Aliyusanisharada,5
a7268605-ae8d-4e29-a7b1-5b85becb9af0,I love snapchat but sometimes it can be a pain when I try to get into an account and it doesn't let me,5
d70f80df-ba28-4f8f-b9b9-565410bdaab4,Please open a snapchat,5
a318babb-ea76-4d6e-97e9-db8ff921753d,Snap change your world,5
1e39d056-f036-4ddf-a2e0-6703c1e7693a,Good and best app,5
f76f3bff-ab29-458f-8d54-78a845c5d702,Snapchat is the best spp in the world I give it 5 star,5
705839b5-106c-47eb-ab8b-c8861fb7fd88,My game,2
ae1ec460-7c14-4a64-969e-06f1fc76cb6f,Nice it is great couolity,5
e27efaf5-de27-444d-978a-392eaeafae4c,Very good,5
67ebf361-b011-4f08-ad04-5c18adf340d0,is dont really take apps sriouse butvs this one is fantastic,5
1dfe5eb4-a86a-4dd6-8736-8e6e806e092f,Upjh,5
8b9278ee-b2cc-4217-9bbc-fb9de216271f,For good chat photos very good,5
30aa0d4a-f976-4c3d-bf57-9a452d7d4433,wow amazing tools 😍,5
62efa5c0-2f12-4df7-925c-269a44714236,Lovely,5
d8ac69fd-ff05-46b1-ab62-6a27ec7f0b60,I don't know,5
5ce35726-544e-4054-832c-f0c662fbdda5,nice app,4
4b5936d4-c0c8-4545-a1ea-2cd902215923,Cool,5
8039cd08-974c-4e94-986e-53d9564f92b7,I really appreciate this chat course it assume my emotional,5
44a00727-b62e-4ff0-b925-e80a2289ad58,Good,5
db671a87-f869-4689-b51e-43fcfbaa5088,Amazing app,5
25eaeb24-8e37-4fc6-aec0-37b7e6482e56,👍,5
952be14d-9754-42e7-af04-7cf5f81a5696,Very nice app,5
44599475-cca5-4a73-8ac1-dc8dec901f95,Amazing app even 👌,5
17c99dc4-3f80-4e75-8308-4fca59466e57,Acha hai ❤️,5
06a54d09-5b4d-49ff-9bcc-5c70d6ba1fad,Roar,5
71823dd5-dd9d-488b-8c77-d1b65a229cc5,Emicash,5
de4385fe-a95f-4d76-93e3-f4deac9a127b,Good,5
e6c276d4-fc35-46fa-95b7-2220db2326cc,Nais,5
56a4e9db-6ee9-47e1-a503-9b836dffe4bb,it's very nice,5
de926f2f-af94-499d-8f8d-c529964cc83f,Niec,5
dca20e7e-34d8-4c5f-a5ad-58b9f94cc032,Wow the snaphat 😊.,5
1e8f4019-f95f-45ec-b396-45841d8b00a4,Beautiful Snapchat,5
